1	0.000000	-nan
2	0.500000	0.500000
3	0.666667	0.333333
4	0.750000	0.250000
5	0.800000	0.200000
6	0.666667	0.210819
7	0.571429	0.202031
8	0.500000	0.188982
9	0.444444	0.175682
10	0.400000	0.163299
11	0.363636	0.152120
12	0.416667	0.148647
13	0.461538	0.143910
14	0.500000	0.138675
15	0.533333	0.133333
16	0.562500	0.128087
17	0.529412	0.124784
18	0.500000	0.121268
19	0.473684	0.117688
20	0.450000	0.114133
21	0.428571	0.110657
22	0.454545	0.108657
23	0.478261	0.106500
24	0.500000	0.104257
25	0.520000	0.101980
26	0.538462	0.099704
27	0.518519	0.097991
28	0.535714	0.095979
29	0.551724	0.093984
30	0.566667	0.092019
31	0.580645	0.090092
32	0.562500	0.089098
33	0.545455	0.088022
34	0.558824	0.086434
35	0.571429	0.084870
36	0.555556	0.083992
37	0.567568	0.082569
38	0.552632	0.081743
39	0.538462	0.080870
40	0.525000	0.079964
41	0.536585	0.078845
42	0.523810	0.077998
43	0.511628	0.077131
44	0.522727	0.076170
45	0.533333	0.075210
46	0.543478	0.074253
47	0.531915	0.073571
48	0.520833	0.072869
49	0.530612	0.072033
50	0.540000	0.071200
51	0.549020	0.070370
52	0.538462	0.069807
53	0.528302	0.069226
54	0.537037	0.068492
55	0.527273	0.067940
56	0.517857	0.067377
57	0.508772	0.066805
58	0.500000	0.066227
59	0.508475	0.065644
60	0.500000	0.065094
61	0.491803	0.064541
62	0.500000	0.064018
63	0.507937	0.063492
64	0.500000	0.062994
65	0.492308	0.062493
66	0.500000	0.062017
67	0.507463	0.061539
68	0.500000	0.061085
69	0.507246	0.060628
70	0.514286	0.060168
71	0.507042	0.059756
72	0.513889	0.059316
73	0.506849	0.058920
74	0.513514	0.058499
75	0.506667	0.058119
76	0.500000	0.057735
77	0.493506	0.057349
78	0.500000	0.056980
79	0.493671	0.056609
80	0.487500	0.056237
81	0.481481	0.055863
82	0.475610	0.055489
83	0.481928	0.055180
84	0.488095	0.054867
85	0.494118	0.054551
86	0.500000	0.054233
87	0.505747	0.053913
88	0.511364	0.053592
89	0.505618	0.053297
90	0.500000	0.053000
91	0.494505	0.052701
92	0.500000	0.052414
93	0.494624	0.052126
94	0.489362	0.051836
95	0.484211	0.051545
96	0.479167	0.051254
97	0.484536	0.051007
98	0.489796	0.050757
99	0.484848	0.050484
100	0.490000	0.050242
101	0.485149	0.049978
102	0.490196	0.049742
103	0.485437	0.049486
104	0.480769	0.049230
105	0.476190	0.048973
106	0.481132	0.048760
107	0.485981	0.048545
108	0.490741	0.048329
109	0.486239	0.048094
110	0.490909	0.047883
111	0.486486	0.047656
112	0.482143	0.047428
113	0.486726	0.047229
114	0.491228	0.047029
115	0.486957	0.046813
