2.1	0.96
2	0.953333
1.9	0.949444
1.8	0.944444
1.7	0.960556
1.6	0.962778
1.5	0.969444
1.4	0.974444
1.3	0.978333
1.2	0.987778
1.1	0.993333
1	0.997222
0.9	0.997222
0.8	0.999444
0.7	0.999444
0.6	1
0.5	1
0.4	1
0.3	1
0.2	1
0.0999999	1
0.1001	1
0.1002	1
0.1003	1
0.1004	1
0.1005	1
0.1006	1
0.1007	1
0.1008	1
0.1009	1
0.101	1
0.1011	1
0.1012	1
0.1013	1
0.1014	1
0.1015	1
0.1016	1
0.1017	1
0.1018	1
0.1019	1
0.102	1
0.1021	1
0.1022	1
0.1023	1
0.1024	1
0.1025	1
0.1026	1
0.1027	1
0.1028	1
0.1029	1
0.103	1
0.1031	1
0.1032	1
0.1033	1
0.1034	1
0.1035	1
0.1036	1
0.1037	1
0.1038	1
0.1039	1
0.104	1
0.1041	1
0.1042	1
0.1043	1
0.1044	1
0.1045	1
0.1046	1
0.1047	1
0.1048	1
0.1049	1
0.105	1
0.1051	1
0.1052	1
0.1053	1
0.1054	1
0.1055	1
0.1056	1
0.1057	1
0.1058	1
0.1059	1
0.106	1
0.1061	1
0.1062	1
0.1063	1
0.1064	1
0.1065	1
0.1066	1
0.1067	1
0.1068	1
0.1069	1
0.107	1
0.1071	1
0.1072	1
0.1073	1
0.1074	1
0.1075	1
0.1076	1
0.1077	1
0.1078	1
0.1079	1
0.108	1
0.1081	1
0.1082	1
0.1083	1
0.1084	1
0.1085	1
0.1086	1
0.1087	1
0.1088	1
0.1089	1
0.109	1
0.1091	1
0.1092	1
0.1093	1
0.1094	1
0.1095	1
0.1096	1
0.1097	1
0.1098	1
0.1099	1
0.11	1
0.1101	1
0.1102	1
0.1103	1
0.1104	1
0.1105	1
0.1106	1
0.1107	1
0.1108	1
0.1109	1
0.111	1
0.1111	1
0.1112	1
0.1113	1
0.1114	1
0.1115	1
0.1116	1
0.1117	1
0.1118	1
0.1119	1
0.112	1
0.1121	1
0.1122	1
0.1123	1
0.1124	1
0.1125	1
0.1126	1
0.1127	1
0.1128	1
0.1129	1
0.113	1
0.1131	1
0.1132	1
0.1133	1
0.1134	1
0.1135	1
0.1136	1
0.1137	1
0.1138	1
0.1139	1
0.114	1
0.1141	1
0.1142	1
0.1143	1
0.1144	1
0.1145	1
0.1146	1
0.1147	1
0.1148	1
0.1149	1
0.115	1
0.1151	1
0.1152	1
0.1153	1
0.1154	1
0.1155	1
0.1156	1
0.1157	1
0.1158	1
0.1159	1
0.116	1
0.1161	1
0.1162	1
0.1163	1
0.1164	1
0.1165	1
0.1166	1
0.1167	1
0.1168	1
0.1169	1
0.117	1
0.1171	1
0.1172	1
0.1173	1
0.1174	1
0.1175	1
0.1176	1
0.1177	1
0.1178	1
0.1179	1
0.118	1
0.1181	1
0.1182	1
0.1183	1
0.1184	1
0.1185	1
0.1186	1
0.1187	1
0.1188	1
0.1189	1
0.119	1
0.1191	1
0.1192	1
0.1193	1
0.1194	1
0.1195	1
0.1196	1
0.1197	1
0.1198	1
0.1199	1
0.12	1
0.1201	1
0.1202	1
0.1203	1
0.1204	1
0.1205	1
0.1206	1
0.1207	1
0.1208	1
0.1209	1
0.121	1
0.1211	1
0.1212	1
0.1213	1
0.1214	1
0.1215	1
0.1216	1
0.1217	1
0.1218	1
0.1219	1
0.122	1
0.1221	1
0.1222	1
0.1223	1
0.1224	1
0.1225	1
0.1226	1
0.1227	1
0.1228	1
0.1229	1
0.123	1
0.1231	1
0.1232	1
0.1233	1
0.1234	1
0.1235	1
0.1236	1
0.1237	1
0.1238	1
0.1239	1
0.124	1
0.1241	1
0.1242	1
0.1243	1
0.1244	1
0.1245	1
0.1246	1
0.1247	1
0.1248	1
0.1249	1
0.125	1
0.1251	1
0.1252	1
0.1253	1
0.1254	1
0.1255	1
0.1256	1
0.1257	1
0.1258	1
0.1259	1
0.126	1
0.1261	1
0.1262	1
0.1263	1
0.1264	1
0.1265	1
0.1266	1
0.1267	1
0.1268	1
0.1269	1
0.127	1
0.1271	1
0.1272	1
0.1273	1
0.1274	1
0.1275	1
0.1276	1
0.1277	1
0.1278	1
0.1279	1
0.128	1
0.1281	1
0.1282	1
0.1283	1
0.1284	1
0.1285	1
0.1286	1
0.1287	1
0.1288	1
0.1289	1
0.129	1
0.1291	1
0.1292	1
0.1293	1
0.1294	1
0.1295	1
0.1296	1
0.1297	1
0.1298	1
0.1299	1
0.13	1
0.1301	1
0.1302	1
0.1303	1
0.1304	1
0.1305	1
0.1306	1
0.1307	1
0.1308	1
0.1309	1
0.131	1
0.1311	1
0.1312	1
0.1313	1
0.1314	1
0.1315	1
0.1316	1
0.1317	1
0.1318	1
0.1319	1
0.132	1
0.1321	1
0.1322	1
0.1323	1
0.1324	1
0.1325	1
0.1326	1
0.1327	1
0.1328	1
0.1329	1
0.133	1
0.1331	1
0.1332	1
0.1333	1
0.1334	1
0.1335	1
0.1336	1
0.1337	1
0.1338	1
0.1339	1
0.134	1
0.1341	1
0.1342	1
0.134301	1
0.134401	1
0.134501	1
0.134601	1
0.134701	1
0.134801	1
0.134901	1
0.135001	1
0.135101	1
0.135201	1
0.135301	1
0.135401	1
0.135501	1
0.135601	1
0.135701	1
0.135801	1
0.135901	1
0.136001	1
0.136101	1
0.136201	1
0.136301	1
0.136401	1
0.136501	1
0.136601	1
0.136701	1
0.136801	1
0.136901	1
0.137001	1
0.137101	1
0.137201	1
0.137301	1
0.137401	1
0.137501	1
0.137601	1
0.137701	1
0.137801	1
0.137901	1
0.138001	1
0.138101	1
0.138201	1
0.138301	1
0.138401	1
0.138501	1
0.138601	1
0.138701	1
0.138801	1
0.138901	1
0.139001	1
0.139101	1
0.139201	1
0.139301	1
0.139401	1
0.139501	1
0.139601	1
0.139701	1
0.139801	1
0.139901	1
0.140001	1
0.140101	1
0.140201	1
0.140301	1
0.140401	1
0.140501	1
0.140601	1
0.140701	1
0.140801	1
0.140901	1
0.141001	1
0.141101	1
0.141201	1
0.141301	1
0.141401	1
0.141501	1
0.141601	1
0.141701	1
0.141801	1
0.141901	1
0.142001	1
0.142101	1
0.142201	1
0.142301	1
0.142401	1
0.142501	1
0.142601	1
0.142701	1
0.142801	1
0.142901	1
0.143001	1
0.143101	1
0.143201	1
0.143301	1
0.143401	1
0.143501	1
0.143601	1
0.143701	1
0.143801	1
0.143901	1
0.144001	1
0.144101	1
0.144201	1
0.144301	1
0.144401	1
0.144501	1
0.144601	1
0.144701	1
0.144801	1
0.144901	1
0.145001	1
0.145101	1
0.145201	1
0.145301	1
0.145401	1
0.145501	1
0.145601	1
0.145701	1
0.145801	1
0.145901	1
0.146001	1
0.146101	1
0.146201	1
0.146301	1
0.146401	1
0.146501	1
0.146601	1
0.146701	1
0.146801	1
0.146901	1
0.147001	1
0.147101	1
0.147201	1
0.147301	1
0.147401	1
0.147501	1
0.147601	1
0.147701	1
0.147801	1
0.147901	1
0.148001	1
0.148101	1
0.148201	1
0.148301	1
0.148401	1
0.148501	1
0.148601	1
0.148701	1
0.148801	1
0.148901	1
0.149001	1
0.149101	1
0.149201	1
0.149301	1
0.149401	1
0.149501	1
0.149601	1
0.149701	1
0.149801	1
0.149901	1
0.150001	1
0.150101	1
0.150201	1
0.150301	1
0.150401	1
0.150501	1
0.150601	1
0.150701	1
0.150801	1
0.150901	1
0.151001	1
0.151101	1
0.151201	1
0.151301	1
0.151401	1
0.151501	1
0.151601	1
0.151701	1
0.151801	1
0.151901	1
0.152001	1
0.152101	1
0.152201	1
0.152301	1
0.152401	1
0.152501	1
0.152601	1
0.152701	1
0.152801	1
0.152901	1
0.153001	1
0.153101	1
0.153201	1
0.153301	1
0.153401	1
0.153501	1
0.153601	1
0.153701	1
0.153801	1
0.153901	1
0.154001	1
0.154101	1
0.154201	1
0.154301	1
0.154401	1
0.154501	1
0.154601	1
0.154701	1
0.154801	1
0.154901	1
0.155001	1
0.155101	1
0.155201	1
0.155301	1
0.155401	1
0.155501	1
0.155601	1
0.155701	1
0.155801	1
0.155901	1
0.156001	1
0.156101	1
0.156201	1
0.156301	1
0.156401	1
0.156501	1
0.156601	1
0.156701	1
0.156801	1
0.156901	1
0.157001	1
0.157101	1
0.157201	1
0.157301	1
0.157401	1
0.157501	1
0.157601	1
0.157701	1
0.157801	1
0.157901	1
0.158001	1
0.158101	1
0.158201	1
0.158301	1
0.158401	1
0.158501	1
0.158601	1
0.158701	1
0.158801	1
0.158901	1
0.159001	1
0.159101	1
0.159201	1
0.159301	1
0.159401	1
0.159501	1
0.159601	1
0.159701	1
0.159801	1
0.159901	1
0.160001	1
0.160101	1
0.160201	1
0.160301	1
0.160401	1
0.160501	1
0.160601	1
0.160701	1
0.160801	1
0.160901	1
0.161001	1
0.161101	1
0.161201	1
0.161301	1
0.161401	1
0.161501	1
0.161601	1
0.161701	1
0.161801	1
0.161901	1
0.162001	1
0.162101	1
0.162201	1
0.162301	1
0.162401	1
0.162501	1
0.162601	1
0.162701	1
0.162801	1
0.162901	1
0.163001	1
0.163101	1
0.163201	1
0.163301	1
0.163401	1
0.163501	1
0.163601	1
0.163701	1
0.163801	1
0.163901	1
0.164001	1
0.164101	1
0.164201	1
0.164301	1
0.164401	1
0.164501	1
0.164601	1
0.164701	1
0.164801	1
0.164901	1
0.165001	1
0.165101	1
0.165201	1
0.165301	1
0.165401	1
0.165501	1
0.165601	1
0.165701	1
0.165801	1
0.165901	1
0.166001	1
0.166101	1
0.166201	1
0.166301	1
0.166401	1
0.166501	1
0.166601	1
0.166701	1
0.166801	1
0.166901	1
0.167001	1
0.167101	1
0.167201	1
0.167301	1
0.167401	1
0.167501	1
0.167601	1
0.167701	1
0.167801	1
0.167901	1
0.168001	1
0.168101	1
0.168201	1
0.168301	1
0.168401	1
0.168501	1
0.168601	1
0.168701	1
0.168801	1
0.168901	1
0.169001	1
0.169101	1
0.169201	1
0.169301	1
0.169401	1
0.169501	1
0.169601	1
0.169701	1
0.169801	1
0.169901	1
0.170001	1
0.170101	1
0.170201	1
0.170301	1
0.170401	1
0.170501	1
0.170601	1
0.170701	1
0.170801	1
0.170901	1
0.171001	1
0.171101	1
0.171201	1
0.171301	1
0.171401	1
0.171501	1
0.171601	1
0.171701	1
0.171801	1
0.171901	1
0.172001	1
0.172101	1
0.172201	1
0.172301	1
0.172401	1
0.172501	1
0.172601	1
0.172701	1
0.172801	1
0.172901	1
0.173001	1
0.173101	1
0.173201	1
0.173301	1
0.173401	1
0.173501	1
0.173601	1
0.173701	1
0.173801	1
0.173901	1
0.174001	1
0.174101	1
0.174201	1
0.174301	1
0.174401	1
0.174501	1
0.174601	1
0.174701	1
0.174801	1
0.174901	1
0.175001	1
0.175101	1
0.175201	1
0.175301	1
0.175401	1
0.175501	1
0.175601	1
0.175701	1
0.175801	1
0.175901	1
0.176001	1
0.176101	1
0.176201	1
0.176301	1
0.176401	1
0.176501	1
0.176601	1
0.176701	1
0.176801	1
0.176901	1
0.177001	1
0.177101	1
0.177201	1
0.177301	1
0.177401	1
0.177501	1
0.177601	1
0.177701	1
0.177801	1
0.177901	1
0.178001	1
0.178101	1
0.178201	1
0.178301	1
0.178401	1
0.178501	1
0.178601	1
0.178701	1
0.178801	1
0.178901	1
0.179001	1
0.179101	1
0.179201	1
0.179301	1
0.179401	1
0.179501	1
0.179601	1
0.179701	1
0.179801	1
0.179901	1
0.180001	1
0.180101	1
0.180201	1
0.180301	1
0.180401	1
0.180501	1
0.180601	1
0.180701	1
0.180801	1
0.180901	1
0.181001	1
0.181101	1
0.181201	1
0.181301	1
0.181401	1
0.181501	1
0.181601	1
0.181701	1
0.181801	1
0.181901	1
0.182001	1
0.182101	1
0.182201	1
0.182301	1
0.182401	1
0.182501	1
0.182601	1
0.182701	1
0.182801	1
0.182901	1
0.183001	1
0.183101	1
0.183201	1
0.183301	1
0.183401	1
0.183501	1
0.183601	1
0.183701	1
0.183801	1
0.183901	1
0.184001	1
0.184101	1
0.184201	1
0.184301	1
0.184401	1
0.184501	1
0.184601	1
0.184701	1
0.184801	1
0.184901	1
0.185001	1
0.185101	1
0.185201	1
0.185301	1
0.185401	1
0.185501	1
0.185601	1
0.185701	1
0.185801	1
0.185901	1
0.186001	1
0.186101	1
0.186201	1
0.186301	1
0.186401	1
0.186501	1
0.186601	1
0.186701	1
0.186801	1
0.186901	1
0.187001	1
0.187101	1
0.187201	1
0.187301	1
0.187401	1
0.187501	1
0.187601	1
0.187701	1
0.187801	1
0.187901	1
0.188001	1
0.188101	1
0.188201	1
0.188301	1
0.188401	1
0.188501	1
0.188601	1
0.188701	1
0.188801	1
0.188901	1
0.189001	1
0.189101	1
0.189201	1
0.189301	1
0.189401	1
0.189501	1
0.189601	1
0.189701	1
0.189801	1
0.189901	1
0.190001	1
0.190101	1
0.190201	1
0.190301	1
0.190401	1
0.190501	1
0.190601	1
0.190701	1
0.190801	1
0.190901	1
0.191001	1
0.191101	1
0.191201	1
0.191301	1
0.191401	1
0.191501	1
0.191601	1
0.191701	1
0.191801	1
0.191901	1
0.192001	1
0.192101	1
0.192201	1
0.192301	1
0.192401	1
0.192501	1
0.192601	1
0.192701	1
0.192801	1
0.192901	1
0.193001	1
0.193101	1
0.193201	1
0.193301	1
0.193402	1
0.193502	1
0.193602	1
0.193702	1
0.193802	1
0.193902	1
0.194002	1
0.194102	1
0.194202	1
0.194302	1
0.194402	1
0.194502	1
0.194602	1
0.194702	1
0.194802	1
0.194902	1
0.195002	1
0.195102	1
0.195202	1
0.195302	1
0.195402	1
0.195502	1
0.195602	1
0.195702	1
0.195802	1
0.195902	1
0.196002	1
0.196102	1
0.196202	1
0.196302	1
0.196402	1
0.196502	1
0.196602	1
0.196702	1
0.196802	1
0.196902	1
0.197002	1
0.197102	1
0.197202	1
0.197302	1
0.197402	1
0.197502	1
0.197602	1
0.197702	1
0.197802	1
0.197902	1
0.198002	1
0.198102	1
0.198202	1
0.198302	1
0.198402	1
0.198502	1
0.198602	1
0.198702	1
0.198802	1
0.198902	1
0.199002	1
0.199102	1
0.199202	1
0.199302	1
0.199402	1
0.199502	1
0.199602	1
0.199702	1
0.199802	1
0.199902	1
0.200002	1
0.200102	1
0.200202	1
0.200302	1
0.200402	1
0.200502	1
0.200602	1
0.200702	1
0.200802	1
0.200902	1
0.201002	1
0.201102	1
0.201202	1
0.201302	1
0.201402	1
0.201502	1
0.201602	1
0.201702	1
0.201802	1
0.201902	1
0.202002	1
0.202102	1
0.202202	1
0.202302	1
0.202402	1
0.202502	1
0.202602	1
0.202702	1
0.202802	1
0.202902	1
0.203002	1
0.203102	1
0.203202	1
0.203302	1
0.203402	1
0.203502	1
0.203602	1
0.203702	1
0.203802	1
0.203902	1
0.204002	1
0.204102	1
0.204202	1
0.204302	1
0.204402	1
0.204502	1
0.204602	1
0.204702	1
0.204802	1
0.204902	1
0.205002	1
0.205102	1
0.205202	1
0.205302	1
0.205402	1
0.205502	1
0.205602	1
0.205702	1
0.205802	1
0.205902	1
0.206002	1
0.206102	1
0.206202	1
0.206302	1
0.206402	1
0.206502	1
0.206602	1
0.206702	1
0.206802	1
0.206902	1
0.207002	1
0.207102	1
0.207202	1
0.207302	1
0.207402	1
0.207502	1
0.207602	1
0.207702	1
0.207802	1
0.207902	1
0.208002	1
0.208102	1
0.208202	1
0.208302	1
0.208402	1
0.208502	1
0.208602	1
0.208702	1
0.208802	1
0.208902	1
0.209002	1
0.209102	1
0.209202	1
0.209302	1
0.209402	1
0.209502	1
0.209602	1
0.209702	1
0.209802	1
0.209902	1
0.210002	1
0.210102	1
0.210202	1
0.210302	1
0.210402	1
0.210502	1
0.210602	1
0.210702	1
0.210802	1
0.210902	1
0.211002	1
0.211102	1
0.211202	1
0.211302	1
0.211402	1
0.211502	1
0.211602	1
0.211702	1
0.211802	1
0.211902	1
0.212002	1
0.212102	1
0.212202	1
0.212302	1
0.212402	1
0.212502	1
0.212602	1
0.212702	1
0.212802	1
0.212902	1
0.213002	1
0.213102	1
0.213202	1
0.213302	1
0.213402	1
0.213502	1
0.213602	1
0.213702	1
0.213802	1
0.213902	1
0.214002	1
0.214102	1
0.214202	1
0.214302	1
0.214402	1
0.214502	1
0.214602	1
0.214702	1
0.214802	1
0.214902	1
0.215002	1
0.215102	1
0.215202	1
0.215302	1
0.215402	1
0.215502	1
0.215602	1
0.215702	1
0.215802	1
0.215902	1
0.216002	1
0.216102	1
0.216202	1
0.216302	1
0.216402	1
0.216502	1
0.216602	1
0.216702	1
0.216802	1
0.216902	1
0.217002	1
0.217102	1
0.217202	1
0.217302	1
0.217402	1
0.217502	1
0.217602	1
0.217702	1
0.217802	1
0.217902	1
0.218002	1
0.218102	1
0.218202	1
0.218302	1
0.218402	1
0.218502	1
0.218602	1
0.218702	1
0.218802	1
0.218902	1
0.219002	1
0.219102	1
0.219202	1
0.219302	1
0.219402	1
0.219502	1
0.219602	1
0.219702	1
0.219802	1
0.219902	1
0.220002	1
0.220102	1
0.220202	1
0.220302	1
0.220402	1
0.220502	1
0.220602	1
0.220702	1
0.220802	1
0.220902	1
0.221002	1
0.221102	1
0.221202	1
0.221302	1
0.221402	1
0.221502	1
0.221602	1
0.221702	1
0.221802	1
0.221902	1
0.222002	1
0.222102	1
0.222202	1
0.222302	1
0.222402	1
0.222502	1
0.222602	1
0.222702	1
0.222802	1
0.222902	1
0.223002	1
0.223102	1
0.223202	1
0.223302	1
0.223402	1
0.223502	1
0.223602	1
0.223702	1
0.223802	1
0.223902	1
0.224002	1
0.224102	1
0.224202	1
0.224302	1
0.224402	1
0.224502	1
0.224602	1
0.224702	1
0.224802	1
0.224902	1
0.225002	1
0.225102	1
0.225202	1
0.225302	1
0.225402	1
0.225502	1
0.225602	1
0.225702	1
0.225802	1
0.225902	1
0.226002	1
0.226102	1
0.226202	1
0.226302	1
0.226402	1
0.226502	1
0.226602	1
0.226702	1
0.226802	1
0.226902	1
0.227002	1
0.227102	1
0.227202	1
0.227302	1
0.227402	1
0.227502	1
0.227602	1
0.227702	1
0.227802	1
0.227902	1
0.228002	1
0.228102	1
0.228202	1
0.228302	1
0.228402	1
0.228502	1
0.228602	1
0.228702	1
0.228802	1
0.228902	1
0.229002	1
0.229102	1
0.229202	1
0.229302	1
0.229402	1
0.229502	1
0.229602	1
0.229702	1
0.229802	1
0.229902	1
0.230002	1
0.230102	1
0.230202	1
0.230302	1
0.230402	1
0.230502	1
0.230602	1
0.230702	1
0.230802	1
0.230902	1
0.231002	1
0.231102	1
0.231202	1
0.231302	1
0.231402	1
0.231502	1
0.231602	1
0.231702	1
0.231802	1
0.231902	1
0.232002	1
0.232102	1
0.232202	1
0.232302	1
0.232402	1
0.232502	1
0.232602	1
0.232702	1
0.232802	1
0.232902	1
0.233002	1
0.233102	1
0.233202	1
0.233302	1
0.233402	1
0.233502	1
0.233602	1
0.233702	1
0.233802	1
0.233902	1
0.234002	1
0.234102	1
0.234202	1
0.234302	1
0.234402	1
0.234502	1
0.234602	1
0.234702	1
0.234802	1
0.234902	1
0.235002	1
0.235102	1
0.235202	1
0.235302	1
0.235402	1
0.235502	1
0.235602	1
0.235702	1
0.235802	1
0.235902	1
0.236002	1
